"x" "y"
0.995209238957614 0.516773734008893
0.416548307519406 0.195944982115179
0.247639422072098 0.0282920815516263
0.81935219024308 0.30501197045669
0.859485844383016 0.911223394563422
0.709460321813822 0.397411566460505
0.409988387254998 0.17788947862573
0.931133076315746 0.879942978965119
0.861195228528231 0.363076667301357
0.384859436191618 0.699988770997152
0.36082414444536 0.285252685891464
0.828373764874414 0.518774844007567
0.50781404832378 0.0204640252050012
0.492428273893893 0.904058528831229
0.0200904065277427 0.414595594396815
0.128747643204406 0.509560747072101
0.909608732676134 0.434167502680793
0.915215563261881 0.167940569575876
0.722977322060615 0.195134526584297
0.797513357363641 0.359579893294722
0.0668232757598162 0.717684885021299
0.639216902432963 0.683442792156711
0.469704574206844 0.0577595343347639
0.85386315593496 0.325766834663227
0.32034173887223 0.814288568217307
0.603993363445625 0.558370904996991
0.405031434958801 0.525684219785035
0.556083424249664 0.752228879602626
0.191978783812374 0.872977900318801
0.839901998406276 0.923744541825727
0.353736054617912 0.452832404291257
0.089933626819402 0.903256969060749
0.136216439306736 0.382468093186617
0.576525125419721 0.222689630230889
0.0242649270221591 0.441899215336889
0.487594351870939 0.140927442349494
0.767911656294018 0.032705340301618
0.985579550964758 0.719904944999143
0.0213593856897205 0.0356798698194325
0.776627676328644 0.725454170256853
0.542280941270292 0.968593985540792
0.716373325092718 0.470340663567185
0.647119164932519 0.0346520310267806
0.964340338250622 0.902337932726368
0.114454007940367 0.66226085764356
0.610773702152073 0.957829220220447
0.150530237238854 0.415297841187567
0.765098358737305 0.732408386422321
0.285578916082159 0.381432976573706
0.122440797043964 0.781134437769651
0.291474675992504 0.00986811029724777
0.870680048596114 0.78163345111534
0.249871144071221 0.957159619312733
0.684278532397002 0.519857275532559
0.2962673434522 0.348884130828083
0.646271590609103 0.79437978588976
0.0598170394077897 0.397889174520969
0.593203273136169 0.538659021025524
0.484027423197404 0.478964013280347
0.896394043462351 0.0715211345814168
0.200803271494806 0.121876240940765
0.463755425065756 0.835577717283741
0.124269349034876 0.141139345010743
0.987784555414692 0.159160490846261
0.763447433244437 0.20170884183608
0.545869031222537 0.684159000171348
0.158729031914845 0.0353781047742814
0.640186957549304 0.273256788263097
0.338371057994664 0.480389423901215
0.0239846231415868 0.613759027095512
0.944492075126618 0.294045580783859
0.436531362822279 0.597726661944762
0.839384126011282 0.251410169526935
0.77066218899563 0.582913384540007
0.746740835951641 0.192195886746049
0.857022769981995 0.555166429374367
0.826150287175551 0.991697123739868
0.620196691248566 0.317995935911313
0.599537716945633 0.453074768185616
0.828973748255521 0.49536536145024
0.126465731533244 0.257482405519113
0.0860191795509309 0.433887436054647
0.385196201968938 0.130657604895532
0.403589199529961 0.0782575635239482
0.923852232284844 0.326086155604571
0.692112140124664 0.529624845134094
0.731041990453377 0.308351136744022
0.803064887179062 0.760875892126933
0.591214661486447 0.726772442227229
0.295051887864247 0.971534565556794
0.343948287190869 0.784797539468855
0.598495109006763 0.69305372913368
0.510722012491897 0.671578011009842
0.952446504728869 0.163146083243191
0.664289405336604 0.877930689835921
0.170403824886307 0.647184699773788
0.00676484988071024 0.660773239098489
0.133937165606767 0.654861785238609
0.922694845125079 0.306357700843364
0.627830301877111 0.402353363111615
0.388148589059711 0.894305095775053
0.429796364856884 0.994675249094144
0.932168348925188 0.821485572727397
0.247230901848525 0.100747329415753
0.132481852546334 0.191442212089896
0.446208785520867 0.092981208814308
0.613584270235151 0.756642021238804
0.0266402144916356 0.763714059256017
0.41976704262197 0.855769346002489
0.685541129671037 0.123276432510465
0.48706658068113 0.721044403268024
0.434050817042589 0.645826503867283
0.108749427134171 0.770280708093196
0.544261613627896 0.318355913506821
0.0785657314117998 0.862900623353198
0.18977943668142 0.754620557418093
0.903311744332314 0.54463553451933
0.601790481014177 0.0821525368373841
0.438810853753239 0.451658557634801
0.0899339152965695 0.941585570806637
0.0662586197722703 0.279034968465567
0.289972514845431 0.188831103499979
0.205407043686137 0.294165058527142
0.342258603312075 0.452115362277254
0.203239697730169 0.0982604629825801
0.989477514754981 0.776513594202697
0.0659711917396635 0.610973473871127
0.938858575653285 0.672603286104277
0.100848438218236 0.517386281862855
0.181256890995428 0.790745506528765
0.279382667737082 0.181059331633151
0.221636085538194 0.586509900167584
0.867366932332516 0.0014584322925657
0.870176409138367 0.394736250396818
0.737096415134147 0.0078766131773591
0.385748100001365 0.568594030803069
0.0621706128586084 0.919223313219845
0.107664383249357 0.928560754982755
0.0237286523915827 0.603751294082031
0.41116334986873 0.737320675281808
0.100453719263896 0.144161066273227
0.349718536017463 0.880285220220685
0.84855911321938 0.14655941282399
0.883523628581315 0.568560531362891
0.889876357512549 0.954699259018525
0.547016575466841 0.151485916925594
0.314314871560782 0.471379956929013
0.673107653856277 0.483527937205508
0.256553183309734 0.477387459250167
0.994018967263401 0.48809664696455
0.366654188837856 0.935658830218017
0.392797464039177 0.608385021565482
0.0931315089110285 0.83678025030531
0.384211260359734 0.84228298952803
0.399935960303992 0.792504009790719
0.821694209007546 0.372442966559902
0.162165469955653 0.964002993423492
0.275565530871972 0.0135768582113087
0.223545204149559 0.283776024822146
0.512958285398781 0.379051520954818
0.966810600832105 0.192309874575585
0.0464023556560278 0.292256710352376
0.850133064202964 0.810540584148839
0.38922341610305 0.481556145008653
0.01009695767425 0.00391032989136875
0.812971410807222 0.392327178735286
0.0398696518968791 0.979543935973197
0.366711899172515 0.0283845169469714
0.5988487417344 0.546980300918221
0.989968681475148 0.56289397389628
0.185673373984173 0.770352609688416
0.473461208632216 0.953322481829673
0.863383986754343 0.244942860677838
0.31148516247049 0.376471934374422
0.970780914416537 0.319668591953814
0.978655288461596 0.381653039949015
0.00238725380040705 0.93329090019688
0.6441751786042 0.151031146058813
0.466240127803758 0.637162933126092
0.583293781848624 0.00611491617746651
0.229201883776113 0.380808893591166
0.0602641780860722 0.434303886489943
0.970379995880648 0.512177729280666
0.692864780081436 0.466487417696044
0.207806897582486 0.628056275658309
0.136416311841458 0.473152505699545
0.208958611590788 0.655901257647201
0.4807812217623 0.322746208868921
0.121368869673461 0.294419598765671
0.410015734611079 0.984310764120892
0.887877262430266 0.560364455915987
0.357669279444963 0.194160133134574
0.716431452892721 0.696623478550464
0.687558410223573 0.359701570589095
0.878814615309238 0.221382687101141
0.0794090167619288 0.766682334011421
0.942529881373048 0.944780462654307
0.408614416373894 0.620424224762246
0.700382309965789 0.314663994824514
0.330392175819725 0.0356367432978004
0.0446314192377031 0.169032603967935
0.848379490897059 0.898563286056742
0.971790289273486 0.0193641863297671
0.459187424741685 0.078023616457358
0.846774387406185 0.785292457323521
0.958032091148198 0.127668944653124
0.192088153678924 0.135215535527095
0.807740775635466 0.258653882192448
0.559004729148 0.0204580714926124
0.733134512091056 0.491758403135464
0.0162159441970289 0.681098456727341
0.16920644743368 0.833842170191929
0.503818397410214 0.0419779464136809
0.0253297172021121 0.40274123265408
0.737677559722215 0.624750910326838
0.0182290913071483 0.887485846411437
0.750429168110713 0.655751637881622
0.460464182542637 0.319268004735932
0.750942710787058 0.684997325297445
0.557505798758939 0.479495031991974
0.497413022210822 0.397055146750063
0.80496315099299 0.181707816198468
0.995329523691908 0.215135185979307
0.365723411552608 0.321671209298074
0.852896717144176 0.982023081975058
0.94203662336804 0.360796443419531
0.36189352418296 0.724672535201535
0.232717545470223 0.210077959112823
0.263674022397026 0.202948282472789
0.787758011370897 0.0173642800655216
0.226206215796992 0.349962477572262
0.457055719802156 0.466583039844409
0.549375210888684 0.906052217585966
0.307099051075056 0.541459752945229
0.425077013205737 0.750085740815848
0.371805908391252 0.937561032129452
0.153591517126188 0.425629706820473
0.427121756365523 0.973575740819797
0.246572174364701 0.435245075030252
0.764774058479816 0.420990627026185
0.066900173202157 0.210070053581148
0.0616229304578155 0.321916711051017
0.0675865050870925 0.00918276770971715
0.794140313751996 0.720170432236046
0.0241998473647982 0.398615601938218
0.284102791687474 0.276776725426316
0.60930608632043 0.197722440119833
0.6595860614907 0.479694449575618
0.959611279889941 0.780794444028288
0.691361965145916 0.0909421385731548
0.530866154935211 0.159643511753529
0.301560386549681 0.957144683459774
0.424746787408367 0.676000712905079
0.940434991847724 0.204330167965963
0.156725386856124 0.899845999898389
0.831466624047607 0.656756408978254
0.841040864353999 0.265433163847774
0.852065179031342 0.421966061228886
0.983872867422178 0.826757217058912
0.400364758679643 0.325388724682853
0.589388522785157 0.899183955974877
0.0490376281086355 0.335639996919781
0.721006455598399 0.725556151010096
0.905160543974489 0.0779942434746772
0.542039630468935 0.477666394319385
0.0532456859946251 0.610542944166809
0.752482432872057 0.205319058848545
0.875488229328766 0.368959172861651
0.658217816846445 0.3806385807693
0.766327115707099 0.402551984647289
0.640389733016491 0.0423995042219758
0.947754379594699 0.105777990305796
0.0811423144768924 0.247165269451216
0.235741731477901 0.408571518026292
0.371723575517535 0.259904022328556
0.124250925844535 0.944933601189405
0.66474971990101 0.833156850188971
0.651084868703038 0.900337391998619
0.184821982868016 0.0615084918681532
0.995203857077286 0.26618646690622
0.73998537613079 0.507350822445005
0.150059103034437 0.343985008541495
0.350950693944469 0.249855159549043
0.505386268952861 0.992526264395565
0.36906129703857 0.555376357631758
0.122661833418533 0.753256266238168
0.709226934239268 0.0973399546928704
0.652051604352891 0.113732291152701
0.358774845255539 0.439258010825142
0.602375957649201 0.567424429580569
0.313202483812347 0.726677485276014
0.35085465060547 0.949039007304236
0.930321544175968 0.914871426532045
0.469043589895591 0.233336426550522
0.884851704584435 0.992801964981481
0.873203339753672 0.307186053600162
0.372866812394932 0.128036195645109
0.705255765700713 0.102681659394875
0.382279511075467 0.329868482425809
0.768800245132297 0.9465204521548
0.731284877751023 0.215649549616501
0.99108304339461 0.559881206601858
0.171449021436274 0.00476127001456916
0.0236885051708668 0.619903062703088
0.598405723227188 0.765146918362007
0.946516843046993 0.103024303913116
0.625343492487445 0.214181752875447
0.926253000739962 0.772784030996263
0.0859913695603609 0.794684517662972
0.474851777078584 0.435071056243032
0.805476293899119 0.655207154806703
0.774997676722705 0.317252989858389
0.092269933084026 0.641284188488498
0.599055367289111 0.198194344528019
0.381241123657674 0.645534709095955
0.300246959319338 0.631972148315981
0.50103875156492 0.279187249485403
0.615102794952691 0.929103036643937
0.873418535105884 0.0199077925644815
0.0620210806373507 0.403049079468474
0.124436811544001 0.555321847088635
0.689919366734102 0.000386947765946388
0.932440858799964 0.94799616211094
0.54883449152112 0.135606701718643
0.167062701890245 0.417218438349664
0.00444454466924071 0.320184463402256
0.558798171347007 0.694143346277997
0.610725759062916 0.766221614554524
0.740113929146901 0.0981581441592425
0.494452947285026 0.0308327570091933
0.520424940390512 0.490319163538516
0.712090516230091 0.996234577614814
0.535305879777297 0.327224562875926
0.333850212860852 0.884085070108995
0.825408875243738 0.989657845115289
0.103480645222589 0.553415361791849
0.552872796077281 0.494331346824765
0.0149159738793969 0.222158482996747
0.781031855382025 0.64737746771425
0.734679509419948 0.895310509484261
0.552421262254938 0.186074502766132
0.723348828265443 0.404647422488779
0.460521460976452 0.0828653341159225
0.967278685187921 0.945740695111454
0.0467871204018593 0.84984740219079
0.552961646113545 0.213827731786296
0.695375249488279 0.378427034476772
0.7323785321787 0.459537726128474
0.0948731175158173 0.135555840563029
0.87871260358952 0.228192034643143
0.304600458359346 0.725561642553657
0.533550946507603 0.674052706453949
0.408150814240798 0.421766734914854
0.584985410096124 0.77958102314733
0.484404700575396 0.18626462505199
0.124824259663001 0.658782453043386
0.762754682917148 0.987783512799069
0.827685781754553 0.138572557130828
0.128935903310776 0.552256165072322
0.107999589992687 0.162615611450747
0.121338163036853 0.751687042182311
0.328374879434705 0.384198695421219
0.0651973690837622 0.0366379814222455
0.244311543880031 0.667606177274138
0.228856092086062 0.888738227076828
0.462738370290026 0.947121201548725
0.750175515888259 0.468966866610572
0.0265394591260701 0.558138450141996
0.00534021761268377 0.635123021667823
0.850794278085232 0.292512335348874
0.682507223216817 0.923510377062485
0.130328215658665 0.608483355026692
0.724849778227508 0.526078772963956
0.708401117706671 0.791021287208423
0.141333397245035 0.0261202466208488
0.0595349378418177 0.211417783983052
0.570475342217833 0.335860208841041
0.483556198887527 0.0087215278763324
0.919681023340672 0.439029996516183
0.819904619827867 0.0204061390832067
0.184524667682126 0.308454513316974
0.483356045326218 0.77655445272103
0.396678192541003 0.357576572801918
0.76630430133082 0.548686192836612
0.775692080613226 0.443076433148235
0.542128837434575 0.883044203510508
0.713608753401786 0.624785336665809
0.100925938226283 0.779568241676316
0.13220958551392 0.176296982215717
0.908865230390802 0.384931636042893
0.774953366722912 0.729276245459914
0.416990672936663 0.286850751843303
0.792038918472826 0.373315553646535
0.827288581756875 0.465272682486102
0.948070481186733 0.851599429035559
0.479665077058598 0.9923459966667
0.822882304899395 0.770478409249336
0.72863538749516 0.324173326138407
0.379324010806158 0.868420903338119
0.301676258910447 0.764197683194652
0.203550073551014 0.468792901840061
0.0719601560849696 0.235680379904807
0.528767355950549 0.99826840357855
0.0752137971576303 0.507363622775301
0.391657172003761 0.485470958286896
0.342039970913902 0.982414947357029
0.441289733629674 0.61808631173335
0.858122382080182 0.62333501316607
0.532576791243628 0.095177092589438
0.268415342550725 0.0477289785631001
0.661155628273264 0.310495763318613
0.00888104550540447 0.430290208430961
0.914991066092625 0.548590473597869
0.218752350891009 0.746097650378942
0.659145506564528 0.933969089295715
0.73942372109741 0.657332168892026
0.18149265833199 0.21908853831701
0.724470636341721 0.176358004566282
0.223599256481975 0.866232057800516
0.193691820604727 0.604916027048603
